Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"QCL","Crops and livestock products","150","Europe","5510","Production","01290.90","Other vegetables, fresh n.e.c.","1989","1989","t","15428397","E","Estimated value",""
"QCL","Crops and livestock products","150","Europe","5312","Area harvested","01290.90","Other vegetables, fresh n.e.c.","1990","1990","ha","846727","E","Estimated value",""
"QCL","Crops and livestock products","150","Europe","5412","Yield","01290.90","Other vegetables, fresh n.e.c.","1990","1990","kg/ha","17324.4","E","Estimated value",""
"QCL","Crops and livestock products","150","Europe","5510","Production","01290.90","Other vegetables, fresh n.e.c.","1990","1990","t","14669008","E","Estimated value",""
"QCL","Crops and livestock products","150","Europe","5312","Area harvested","01290.90","Other vegetables, fresh n.e.c.","1991","1991","ha","677037","E","Estimated value",""
"QCL","Crops and livestock products","150","Europe","5412","Yield","01290.90","Other vegetables, fresh n.e.c.","1991","1991","kg/ha","18179.2","E","Estimated value",""
"QCL","Crops and livestock products","150","Europe","5510","Production","01290.90","Other vegetables, fresh n.e.c.","1991","1991","t","12307983.87","E","Estimated value",""
"QCL","Crops and livestock products","150","Europe","5312","Area harvested","01290.90","Other vegetables, fresh n.e.c.","1992","1992","ha","704881","E","Estimated value",""
"QCL","Crops and livestock products","150","Europe","5412","Yield","01290.90","Other vegetables, fresh n.e.c.","1992","1992","kg/ha","17189.7","E","Estimated value",""
"QCL","Crops and livestock products","150","Europe","5510","Production","01290.90","Other vegetables, fresh n.e.c.","1992","1992","t","12116689.95","E","Estimated value",""
"QCL","Crops and livestock products","150","Europe","5312","Area harvested","01290.90","Other vegetables, fresh n.e.c.","1993","1993","ha","733806","E","Estimated value",""
"QCL","Crops and livestock products","150","Europe","5412","Yield","01290.90","Other vegetables, fresh n.e.c.","1993","1993","kg/ha","16238.7","E","Estimated value",""
"QCL","Crops and livestock products","150","Europe","5510","Production","01290.90","Other vegetables, fresh n.e.c.","1993","1993","t","11916038.17","E","Estimated value",""
"QCL","Crops and livestock products","150","Europe","5312","Area harvested","01290.90","Other vegetables, fresh n.e.c.","1994","1994","ha","701562","E","Estimated value",""
"QCL","Crops and livestock products","150","Europe","5412","Yield","01290.90","Other vegetables, fresh n.e.c.","1994","1994","kg/ha","16566.5","E","Estimated value",""
"QCL","Crops and livestock products","150","Europe","5510","Production","01290.90","Other vegetables, fresh n.e.c.","1994","1994","t","11622431.43","E","Estimated value",""
"QCL","Crops and livestock products","150","Europe","5312","Area harvested","01290.90","Other vegetables, fresh n.e.c.","1995","1995","ha","702493","E","Estimated value",""
"QCL","Crops and livestock products","150","Europe","5412","Yield","01290.90","Other vegetables, fresh n.e.c.","1995","1995","kg/ha","17410.7","E","Estimated value",""
"QCL","Crops and livestock products","150","Europe","5510","Production","01290.90","Other vegetables, fresh n.e.c.","1995","1995","t","12230922.01","E","Estimated value",""
"QCL","Crops and livestock products","150","Europe","5312","Area harvested","01290.90","Other vegetables, fresh n.e.c.","1996","1996","ha","673459","E","Estimated value",""
"QCL","Crops and livestock products","150","Europe","5412","Yield","01290.90","Other vegetables, fresh n.e.c.","1996","1996","kg/ha","16894.3","E","Estimated value",""
"QCL","Crops and livestock products","150","Europe","5510","Production","01290.90","Other vegetables, fresh n.e.c.","1996","1996","t","11377618.52","E","Estimated value",""
"QCL","Crops and livestock products","150","Europe","5312","Area harvested","01290.90","Other vegetables, fresh n.e.c.","1997","1997","ha","692667","E","Estimated value",""
"QCL","Crops and livestock products","150","Europe","5412","Yield","01290.90","Other vegetables, fresh n.e.c.","1997","1997","kg/ha","15911.1","E","Estimated value",""
"QCL","Crops and livestock products","150","Europe","5510","Production","01290.90","Other vegetables, fresh n.e.c.","1997","1997","t","11021089.66","E","Estimated value",""
"QCL","Crops and livestock products","150","Europe","5312","Area harvested","01290.90","Other vegetables, fresh n.e.c.","1998","1998","ha","680240","E","Estimated value",""
"QCL","Crops and livestock products","150","Europe","5412","Yield","01290.90","Other vegetables, fresh n.e.c.","1998","1998","kg/ha","15815.4","E","Estimated value",""
"QCL","Crops and livestock products","150","Europe","5510","Production","01290.90","Other vegetables, fresh n.e.c.","1998","1998","t","10758282.58","E","Estimated value",""
"QCL","Crops and livestock products","150","Europe","5312","Area harvested","01290.90","Other vegetables, fresh n.e.c.","1999","1999","ha","672550","E","Estimated value",""
"QCL","Crops and livestock products","150","Europe","5412","Yield","01290.90","Other vegetables, fresh n.e.c.","1999","1999","kg/ha","15341.5","E","Estimated value",""
"QCL","Crops and livestock products","150","Europe","5510","Production","01290.90","Other vegetables, fresh n.e.c.","1999","1999","t","10317960.29","E","Estimated value",""
"QCL","Crops and livestock products","150","Europe","5312","Area harvested","01290.90","Other vegetables, fresh n.e.c.","2000","2000","ha","666081","E","Estimated value",""
"QCL","Crops and livestock products","150","Europe","5412","Yield","01290.90","Other vegetables, fresh n.e.c.","2000","2000","kg/ha","15148.9","E","Estimated value",""
"QCL","Crops and livestock products","150","Europe","5510","Production","01290.90","Other vegetables, fresh n.e.c.","2000","2000","t","10090387.38","E","Estimated value",""
"QCL","Crops and livestock products","150","Europe","5312","Area harvested","01290.90","Other vegetables, fresh n.e.c.","2001","2001","ha","665845","E","Estimated value",""
"QCL","Crops and livestock products","150","Europe","5412","Yield","01290.90","Other vegetables, fresh n.e.c.","2001","2001","kg/ha","15414.4","E","Estimated value",""
"QCL","Crops and livestock products","150","Europe","5510","Production","01290.90","Other vegetables, fresh n.e.c.","2001","2001","t","10263596.64","E","Estimated value",""
"QCL","Crops and livestock products","150","Europe","5312","Area harvested","01290.90","Other vegetables, fresh n.e.c.","2002","2002","ha","650569","E","Estimated value",""
"QCL","Crops and livestock products","150","Europe","5412","Yield","01290.90","Other vegetables, fresh n.e.c.","2002","2002","kg/ha","15367.9","E","Estimated value",""
"QCL","Crops and livestock products","150","Europe","5510","Production","01290.90","Other vegetables, fresh n.e.c.","2002","2002","t","9997858.26","E","Estimated value",""
"QCL","Crops and livestock products","150","Europe","5312","Area harvested","01290.90","Other vegetables, fresh n.e.c.","2003","2003","ha","663056","E","Estimated value",""
"QCL","Crops and livestock products","150","Europe","5412","Yield","01290.90","Other vegetables, fresh n.e.c.","2003","2003","kg/ha","14537.5","E","Estimated value",""
"QCL","Crops and livestock products","150","Europe","5510","Production","01290.90","Other vegetables, fresh n.e.c.","2003","2003","t","9639210.69","E","Estimated value",""
"QCL","Crops and livestock products","150","Europe","5312","Area harvested","01290.90","Other vegetables, fresh n.e.c.","2004","2004","ha","652580","E","Estimated value",""
"QCL","Crops and livestock products","150","Europe","5412","Yield","01290.90","Other vegetables, fresh n.e.c.","2004","2004","kg/ha","15384.2","E","Estimated value",""
"QCL","Crops and livestock products","150","Europe","5510","Production","01290.90","Other vegetables, fresh n.e.c.","2004","2004","t","10039421.55","E","Estimated value",""
"QCL","Crops and livestock products","150","Europe","5312","Area harvested","01290.90","Other vegetables, fresh n.e.c.","2005","2005","ha","653447","E","Estimated value",""
"QCL","Crops and livestock products","150","Europe","5412","Yield","01290.90","Other vegetables, fresh n.e.c.","2005","2005","kg/ha","17148.2","E","Estimated value",""
"QCL","Crops and livestock products","150","Europe","5510","Production","01290.90","Other vegetables, fresh n.e.c.","2005","2005","t","11205413.02","E","Estimated value",""
"QCL","Crops and livestock products","150","Europe","5312","Area harvested","01290.90","Other vegetables, fresh n.e.c.","2006","2006","ha","668621","E","Estimated value",""
"QCL","Crops and livestock products","150","Europe","5412","Yield","01290.90","Other vegetables, fresh n.e.c.","2006","2006","kg/ha","17677.6","E","Estimated value",""
"QCL","Crops and livestock products","150","Europe","5510","Production","01290.90","Other vegetables, fresh n.e.c.","2006","2006","t","11819596.13","E","Estimated value",""
"QCL","Crops and livestock products","150","Europe","5312","Area harvested","01290.90","Other vegetables, fresh n.e.c.","2007","2007","ha","675529","E","Estimated value",""
"QCL","Crops and livestock products","150","Europe","5412","Yield","01290.90","Other vegetables, fresh n.e.c.","2007","2007","kg/ha","16600","E","Estimated value",""
"QCL","Crops and livestock products","150","Europe","5510","Production","01290.90","Other vegetables, fresh n.e.c.","2007","2007","t","11213774.95","E","Estimated value",""
"QCL","Crops and livestock products","150","Europe","5312","Area harvested","01290.90","Other vegetables, fresh n.e.c.","2008","2008","ha","671788","E","Estimated value",""
"QCL","Crops and livestock products","150","Europe","5412","Yield","01290.90","Other vegetables, fresh n.e.c.","2008","2008","kg/ha","17252.8","E","Estimated value",""
"QCL","Crops and livestock products","150","Europe","5510","Production","01290.90","Other vegetables, fresh n.e.c.","2008","2008","t","11590243.75","E","Estimated value",""
"QCL","Crops and livestock products","150","Europe","5312","Area harvested","01290.90","Other vegetables, fresh n.e.c.","2009","2009","ha","683051","E","Estimated value",""
"QCL","Crops and livestock products","150","Europe","5412","Yield","01290.90","Other vegetables, fresh n.e.c.","2009","2009","kg/ha","16984.8","E","Estimated value",""
"QCL","Crops and livestock products","150","Europe","5510","Production","01290.90","Other vegetables, fresh n.e.c.","2009","2009","t","11601444.69","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5312","Area harvested","01290.90","Other vegetables, fresh n.e.c.","2010","2010","ha","682265","E","Estimated value",""
"QCL","Crops and livestock products","150","Europe","5412","Yield","01290.90","Other vegetables, fresh n.e.c.","2010","2010","kg/ha","16971.1","E","Estimated value",""
"QCL","Crops and livestock products","150","Europe","5510","Production","01290.90","Other vegetables, fresh n.e.c.","2010","2010","t","11578764.01","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5312","Area harvested","01290.90","Other vegetables, fresh n.e.c.","2011","2011","ha","659025","E","Estimated value",""
"QCL","Crops and livestock products","150","Europe","5412","Yield","01290.90","Other vegetables, fresh n.e.c.","2011","2011","kg/ha","17147.7","E","Estimated value",""
"QCL","Crops and livestock products","150","Europe","5510","Production","01290.90","Other vegetables, fresh n.e.c.","2011","2011","t","11300736.64","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5312","Area harvested","01290.90","Other vegetables, fresh n.e.c.","2012","2012","ha","657462","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5412","Yield","01290.90","Other vegetables, fresh n.e.c.","2012","2012","kg/ha","16794.7","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5510","Production","01290.90","Other vegetables, fresh n.e.c.","2012","2012","t","11041907.82","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5312","Area harvested","01290.90","Other vegetables, fresh n.e.c.","2013","2013","ha","646421","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5412","Yield","01290.90","Other vegetables, fresh n.e.c.","2013","2013","kg/ha","17517.4","A","Official figure",""
